user_id,item_id,rating,movie_name
340,497,5,Bringing Up Baby (1938)
697,310,3,"Rainmaker, The (1997)"
854,118,2,Twister (1996)
848,496,2,It's a Wonderful Life (1946)
756,118,2,Twister (1996)
630,181,3,Return of the Jedi (1983)
783,343,5,Alien: Resurrection (1997)
33,880,3,Soul Food (1997)
454,371,3,"Bridges of Madison County, The (1995)"
645,96,3,Terminator 2: Judgment Day (1991)
920,350,4,Fallen (1998)
790,862,1,Jingle All the Way (1996)
186,1042,5,Just Cause (1995)
535,144,3,Die Hard (1988)
615,70,4,Four Weddings and a Funeral (1994)
326,474,5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
71,302,3,L.A. Confidential (1997)
642,1224,4,"Scout, The (1994)"
654,462,4,Like Water For Chocolate (Como agua para chocolate) (1992)
420,127,5,"Godfather, The (1972)"
790,105,2,Sgt. Bilko (1996)
405,54,2,Outbreak (1995)
13,504,5,Bonnie and Clyde (1967)
855,165,4,Jean de Florette (1986)
455,77,4,"Firm, The (1993)"
297,294,3,Liar Liar (1997)
304,243,3,Jungle2Jungle (1997)
790,485,3,My Fair Lady (1964)
727,158,2,Weekend at Bernie's (1989)
500,134,5,Citizen Kane (1941)
889,1262,3,Walking and Talking (1996)
790,294,2,Liar Liar (1997)
234,464,4,Vanya on 42nd Street (1994)
640,182,5,GoodFellas (1990)
809,748,3,"Saint, The (1997)"
857,24,1,Rumble in the Bronx (1995)
919,372,3,Jeffrey (1995)
542,347,3,Wag the Dog (1997)
797,300,2,Air Force One (1997)
556,707,3,Enchanted April (1991)
830,195,3,"Terminator, The (1984)"
189,1404,5,Withnail and I (1987)
875,98,5,"Silence of the Lambs, The (1991)"
758,195,5,"Terminator, The (1984)"
730,248,3,Grosse Pointe Blank (1997)
892,1454,3,Angel and the Badman (1947)
920,346,4,Jackie Brown (1997)
390,475,1,Trainspotting (1996)
796,493,3,"Thin Man, The (1934)"
919,628,3,Sleepers (1996)
634,290,3,Fierce Creatures (1997)
851,355,4,Sphere (1998)
600,183,5,Alien (1979)
790,214,3,Pink Floyd - The Wall (1982)
887,28,5,Apollo 13 (1995)
92,406,2,Thinner (1996)
880,258,4,Contact (1997)
184,387,4,"Age of Innocence, The (1993)"
486,303,4,Ulee's Gold (1997)
846,642,5,"Grifters, The (1990)"
845,302,3,L.A. Confidential (1997)
694,665,4,Alien 3 (1992)
5,404,2,Pinocchio (1940)
835,371,5,"Bridges of Madison County, The (1995)"
795,175,5,Brazil (1985)
847,499,4,Cat on a Hot Tin Roof (1958)
313,326,4,G.I. Jane (1997)
59,567,4,Wes Craven's New Nightmare (1994)
852,1052,4,Dracula: Dead and Loving It (1995)
716,485,5,My Fair Lady (1964)
729,272,4,Good Will Hunting (1997)
13,647,5,Ran (1985)
716,724,4,Circle of Friends (1995)
698,202,3,Groundhog Day (1993)
389,371,4,"Bridges of Madison County, The (1995)"
755,331,3,"Edge, The (1997)"
394,29,3,Batman Forever (1995)
312,618,5,Picnic (1955)
715,11,4,Seven (Se7en) (1995)
532,1217,4,Assassins (1995)
145,1216,2,Kissed (1996)
910,250,1,"Fifth Element, The (1997)"
622,80,3,Hot Shots! Part Deux (1993)
792,121,4,Independence Day (ID4) (1996)
682,192,3,Raging Bull (1980)
269,132,5,"Wizard of Oz, The (1939)"
297,148,3,"Ghost and the Darkness, The (1996)"
819,327,4,Cop Land (1997)
178,147,4,"Long Kiss Goodnight, The (1996)"
699,185,4,Psycho (1960)
625,121,3,Independence Day (ID4) (1996)
378,216,4,When Harry Met Sally... (1989)
870,327,4,Cop Land (1997)
764,111,4,"Truth About Cats & Dogs, The (1996)"
405,401,1,"Brady Bunch Movie, The (1995)"
863,321,4,Mother (1996)
660,391,2,Last Action Hero (1993)
625,476,2,"First Wives Club, The (1996)"
450,696,4,City Hall (1996)
862,476,4,"First Wives Club, The (1996)"
719,298,2,Face/Off (1997)
880,375,1,Showgirls (1995)
108,1,4,Toy Story (1995)
871,315,3,Apt Pupil (1998)
661,89,5,Blade Runner (1982)
933,403,3,Batman (1989)
880,217,4,Bram Stoker's Dracula (1992)
445,288,2,Scream (1996)
601,121,2,Independence Day (ID4) (1996)
393,485,2,My Fair Lady (1964)
693,685,4,Executive Decision (1996)
710,340,4,Boogie Nights (1997)
457,175,5,Brazil (1985)
533,591,4,Primal Fear (1996)
805,1110,5,Tank Girl (1995)
420,855,5,Diva (1981)
523,97,4,Dances with Wolves (1990)
882,380,5,Star Trek: Generations (1994)
830,679,3,Conan the Barbarian (1981)
605,338,2,Bean (1997)
825,928,3,"Craft, The (1996)"
198,682,3,I Know What You Did Last Summer (1997)
71,168,5,Monty Python and the Holy Grail (1974)
730,257,5,Men in Black (1997)
116,295,3,Breakdown (1997)
917,150,5,Swingers (1996)
351,307,4,"Devil's Advocate, The (1997)"
659,451,5,Grease (1978)
379,197,5,"Graduate, The (1967)"
745,194,4,"Sting, The (1973)"
781,195,4,"Terminator, The (1984)"
447,83,5,Much Ado About Nothing (1993)
659,183,4,Alien (1979)
897,265,3,"Hunt for Red October, The (1990)"
704,1299,3,Penny Serenade (1941)
703,748,3,"Saint, The (1997)"
908,447,3,Carrie (1976)
399,218,4,Cape Fear (1991)
896,1183,2,"Cowboy Way, The (1994)"
682,686,4,"Perfect World, A (1993)"
301,636,3,Escape from New York (1981)
130,77,5,"Firm, The (1993)"
897,240,4,Beavis and Butt-head Do America (1996)
577,1219,3,"Goofy Movie, A (1995)"
753,523,4,Cool Hand Luke (1967)
716,620,3,"Chamber, The (1996)"
734,15,4,Mr. Holland's Opus (1995)
780,294,3,Liar Liar (1997)
788,215,3,Field of Dreams (1989)
642,21,5,Muppet Treasure Island (1996)
349,285,5,Secrets & Lies (1996)
815,117,3,"Rock, The (1996)"
240,895,5,Scream 2 (1997)
655,568,3,Speed (1994)
936,628,1,Sleepers (1996)
166,687,1,McHale's Navy (1997)
935,864,5,My Fellow Americans (1996)
704,631,3,"Crying Game, The (1992)"
279,566,4,Clear and Present Danger (1994)
884,382,5,"Adventures of Priscilla, Queen of the Desert, The (1994)"
846,178,4,12 Angry Men (1957)
849,121,5,Independence Day (ID4) (1996)
586,284,3,Tin Cup (1996)
628,294,4,Liar Liar (1997)
748,83,3,Much Ado About Nothing (1993)
846,751,5,Tomorrow Never Dies (1997)
504,791,3,"Baby-Sitters Club, The (1995)"
788,286,5,"English Patient, The (1996)"
292,419,4,Mary Poppins (1964)
276,919,4,"City of Lost Children, The (1995)"
557,346,2,Jackie Brown (1997)
780,186,4,"Blues Brothers, The (1980)"
835,25,5,"Birdcage, The (1996)"
474,504,5,Bonnie and Clyde (1967)
815,485,4,My Fair Lady (1964)
398,208,5,Young Frankenstein (1974)
624,93,5,Welcome to the Dollhouse (1995)
181,546,2,Broken Arrow (1996)
753,174,4,Raiders of the Lost Ark (1981)
916,570,3,Wyatt Earp (1994)
933,471,3,Courage Under Fire (1996)
840,659,5,Arsenic and Old Lace (1944)
727,722,2,Nine Months (1995)
654,568,4,Speed (1994)
380,211,3,M*A*S*H (1970)
843,174,4,Raiders of the Lost Ark (1981)
472,651,4,Glory (1989)
332,147,4,"Long Kiss Goodnight, The (1996)"
698,198,2,Nikita (La Femme Nikita) (1990)
728,15,4,Mr. Holland's Opus (1995)
234,925,2,Unforgettable (1996)
868,480,4,North by Northwest (1959)
385,210,1,Indiana Jones and the Last Crusade (1989)
638,128,3,Supercop (1992)
181,1008,1,I Shot Andy Warhol (1996)
524,485,2,My Fair Lady (1964)
774,401,2,"Brady Bunch Movie, The (1995)"
889,262,4,In the Company of Men (1997)
843,739,2,Pretty Woman (1990)
835,69,5,Forrest Gump (1994)
795,931,2,"Island of Dr. Moreau, The (1996)"
793,148,4,"Ghost and the Darkness, The (1996)"
160,55,4,"Professional, The (1994)"
885,79,4,"Fugitive, The (1993)"
788,433,2,Heathers (1989)
936,282,2,"Time to Kill, A (1996)"
666,644,3,"Thin Blue Line, The (1988)"
782,1255,2,Broken English (1996)
745,12,5,"Usual Suspects, The (1995)"
695,324,2,Lost Highway (1997)
853,358,1,Spawn (1997)
774,197,1,"Graduate, The (1967)"
642,288,1,Scream (1996)
523,638,4,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
178,100,4,Fargo (1996)
763,50,4,Star Wars (1977)
839,713,2,Othello (1995)
214,276,3,Leaving Las Vegas (1995)
201,549,3,Rob Roy (1995)
802,573,4,Body Snatchers (1993)
354,451,3,Grease (1978)
870,328,3,Conspiracy Theory (1997)
577,496,5,It's a Wonderful Life (1946)
339,434,4,Forbidden Planet (1956)
325,93,4,Welcome to the Dollhouse (1995)
684,716,2,Home for the Holidays (1995)
833,435,2,Butch Cassidy and the Sundance Kid (1969)
889,856,4,Night on Earth (1991)
601,50,5,Star Wars (1977)
94,465,5,"Jungle Book, The (1994)"
608,505,5,Dial M for Murder (1954)
851,879,4,"Peacemaker, The (1997)"
64,275,4,Sense and Sensibility (1995)
870,401,3,"Brady Bunch Movie, The (1995)"
276,150,4,Swingers (1996)
568,631,5,"Crying Game, The (1992)"
872,895,5,Scream 2 (1997)
255,332,2,Kiss the Girls (1997)
669,268,3,Chasing Amy (1997)
455,553,3,"Walk in the Clouds, A (1995)"
921,275,1,Sense and Sensibility (1995)
581,1097,4,"Hate (Haine, La) (1995)"
139,237,3,Jerry Maguire (1996)
823,606,4,All About Eve (1950)
493,1088,2,Double Team (1997)
727,274,5,Sabrina (1995)
495,568,1,Speed (1994)
389,1,4,Toy Story (1995)
889,636,4,Escape from New York (1981)
833,168,5,Monty Python and the Holy Grail (1974)
846,484,5,"Maltese Falcon, The (1941)"
770,929,4,Harriet the Spy (1996)
830,176,3,Aliens (1986)
921,1279,2,Wild America (1997)
804,447,3,Carrie (1976)
441,538,3,Anastasia (1997)
271,181,5,Return of the Jedi (1983)
752,1024,3,Mrs. Dalloway (1997)
788,431,2,Highlander (1986)
142,42,4,Clerks (1994)
747,13,3,Mighty Aphrodite (1995)
430,748,3,"Saint, The (1997)"
859,287,5,Marvin's Room (1996)
487,274,4,Sabrina (1995)
461,327,4,Cop Land (1997)
788,182,2,GoodFellas (1990)
715,234,4,Jaws (1975)
716,609,3,Father of the Bride (1950)
880,790,3,Tommy Boy (1995)
806,655,3,Stand by Me (1986)
730,328,2,Conspiracy Theory (1997)
690,747,3,Benny & Joon (1993)
47,286,3,"English Patient, The (1996)"
826,624,4,"Three Caballeros, The (1945)"
833,289,1,Evita (1996)
537,521,2,"Deer Hunter, The (1978)"
453,1145,2,Blue Chips (1994)
452,475,2,Trainspotting (1996)
916,1005,4,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)"
666,511,4,Lawrence of Arabia (1962)
439,290,4,Fierce Creatures (1997)
786,203,4,Unforgiven (1992)
922,217,3,Bram Stoker's Dracula (1992)
381,313,2,Titanic (1997)
543,249,2,Austin Powers: International Man of Mystery (1997)
222,48,5,Hoop Dreams (1994)
634,276,5,Leaving Las Vegas (1995)
650,177,2,"Good, The Bad and The Ugly, The (1966)"
814,53,4,Natural Born Killers (1994)
497,402,4,Ghost (1990)
746,2,3,GoldenEye (1995)
851,983,2,"Rich Man's Wife, The (1996)"
763,483,4,Casablanca (1942)
102,153,2,"Fish Called Wanda, A (1988)"
14,186,4,"Blues Brothers, The (1980)"
495,55,2,"Professional, The (1994)"
793,151,5,Willy Wonka and the Chocolate Factory (1971)
354,170,4,Cinema Paradiso (1988)
85,9,4,Dead Man Walking (1995)
246,827,1,Daylight (1996)
907,8,3,Babe (1995)
637,460,2,"Crossing Guard, The (1995)"
833,238,2,Raising Arizona (1987)
586,808,3,"Program, The (1993)"
837,151,5,Willy Wonka and the Chocolate Factory (1971)
7,52,4,"Madness of King George, The (1994)"
378,71,4,"Lion King, The (1994)"
854,9,5,Dead Man Walking (1995)
913,747,3,Benny & Joon (1993)
504,595,4,"Fan, The (1996)"
851,250,5,"Fifth Element, The (1997)"
938,748,2,"Saint, The (1997)"
846,559,5,Interview with the Vampire (1994)
788,326,4,G.I. Jane (1997)
758,242,3,Kolya (1996)
867,588,3,Beauty and the Beast (1991)
894,1080,4,Celestial Clockwork (1994)
699,886,3,"Life Less Ordinary, A (1997)"
611,340,5,Boogie Nights (1997)
200,930,3,Chain Reaction (1996)
707,81,2,"Hudsucker Proxy, The (1994)"
224,125,3,Phenomenon (1996)
878,509,4,My Left Foot (1989)
807,541,4,Mortal Kombat (1995)
236,294,2,Liar Liar (1997)
417,212,1,"Unbearable Lightness of Being, The (1988)"
398,684,4,In the Line of Fire (1993)
863,1313,1,Palmetto (1998)
925,333,3,"Game, The (1997)"
911,622,3,Swiss Family Robinson (1960)
621,25,4,"Birdcage, The (1996)"
608,469,3,Short Cuts (1993)
761,877,2,Excess Baggage (1997)
796,934,3,"Preacher's Wife, The (1996)"
748,210,3,Indiana Jones and the Last Crusade (1989)
275,825,2,"Arrival, The (1996)"
867,9,5,Dead Man Walking (1995)
919,794,4,It Could Happen to You (1994)
690,357,5,One Flew Over the Cuckoo's Nest (1975)
796,480,4,North by Northwest (1959)
535,301,4,In & Out (1997)
795,472,3,Dragonheart (1996)
562,190,4,Henry V (1989)
588,625,3,"Sword in the Stone, The (1963)"
450,812,4,Andre (1994)
181,988,2,"Beautician and the Beast, The (1997)"
796,768,2,Casper (1995)
318,1160,5,Love! Valour! Compassion! (1997)
899,655,4,Stand by Me (1986)
631,682,2,I Know What You Did Last Summer (1997)
938,546,3,Broken Arrow (1996)
759,591,3,Primal Fear (1996)
694,179,4,"Clockwork Orange, A (1971)"
409,127,4,"Godfather, The (1972)"
380,200,4,"Shining, The (1980)"
903,185,5,Psycho (1960)
769,411,3,"Nutty Professor, The (1996)"
844,117,4,"Rock, The (1996)"
851,412,2,"Very Brady Sequel, A (1996)"
868,739,2,Pretty Woman (1990)
790,227,3,Star Trek VI: The Undiscovered Country (1991)
308,392,4,"Man Without a Face, The (1993)"
749,101,4,Heavy Metal (1981)
474,25,5,"Birdcage, The (1996)"
342,486,5,Sabrina (1954)
82,770,4,Devil in a Blue Dress (1995)
498,237,2,Jerry Maguire (1996)
852,825,3,"Arrival, The (1996)"
506,516,4,Local Hero (1983)
808,332,4,Kiss the Girls (1997)
896,327,5,Cop Land (1997)
830,925,4,Unforgettable (1996)
279,321,5,Mother (1996)
824,325,4,Crash (1996)
851,411,3,"Nutty Professor, The (1996)"
761,237,5,Jerry Maguire (1996)
645,482,4,Some Like It Hot (1959)
621,154,5,Monty Python's Life of Brian (1979)
13,863,4,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
805,58,4,Quiz Show (1994)
381,596,3,"Hunchback of Notre Dame, The (1996)"
773,59,5,Three Colors: Red (1994)
918,856,4,Night on Earth (1991)
679,222,4,Star Trek: First Contact (1996)
826,33,3,Desperado (1995)
644,977,4,"Substitute, The (1996)"
684,63,4,"Santa Clause, The (1994)"
272,32,4,Crumb (1994)
768,14,5,"Postino, Il (1994)"
879,866,5,Michael (1996)
500,1469,1,Tom and Huck (1995)
700,173,5,"Princess Bride, The (1987)"
910,751,3,Tomorrow Never Dies (1997)
848,478,5,"Philadelphia Story, The (1940)"
752,344,4,"Apostle, The (1997)"
561,184,3,Army of Darkness (1993)
346,175,4,Brazil (1985)
486,242,4,Kolya (1996)
887,411,4,"Nutty Professor, The (1996)"
886,1209,2,Mixed Nuts (1994)
557,1244,2,Metro (1997)
863,328,5,Conspiracy Theory (1997)
601,239,3,Sneakers (1992)
316,487,3,Roman Holiday (1953)
429,235,3,Mars Attacks! (1996)
825,1087,3,Bloodsport 2 (1995)
740,326,3,G.I. Jane (1997)
786,289,4,Evita (1996)
537,431,4,Highlander (1986)
869,1382,3,"Bonheur, Le (1965)"
42,174,5,Raiders of the Lost Ark (1981)
532,815,4,One Fine Day (1996)
354,527,4,Gandhi (1982)
640,62,3,Stargate (1994)
117,475,5,Trainspotting (1996)
838,190,4,Henry V (1989)
586,164,2,"Abyss, The (1989)"
790,144,4,Die Hard (1988)
192,289,4,Evita (1996)
645,641,5,Paths of Glory (1957)
904,155,4,Dirty Dancing (1987)
724,873,3,Picture Perfect (1997)
903,48,4,Hoop Dreams (1994)
716,56,5,Pulp Fiction (1994)
804,515,5,"Boot, Das (1981)"
828,886,1,"Life Less Ordinary, A (1997)"
318,134,5,Citizen Kane (1941)
548,370,3,Mary Reilly (1996)
715,71,3,"Lion King, The (1994)"
854,423,4,E.T. the Extra-Terrestrial (1982)
929,483,4,Casablanca (1942)
824,989,2,Cats Don't Dance (1997)
457,120,2,Striptease (1996)
889,249,3,Austin Powers: International Man of Mystery (1997)
540,332,4,Kiss the Girls (1997)
790,83,3,Much Ado About Nothing (1993)
734,274,4,Sabrina (1995)
416,273,4,Heat (1995)
855,529,4,My Life as a Dog (Mitt liv som hund) (1985)
378,56,4,Pulp Fiction (1994)
933,1070,2,Living in Oblivion (1995)
739,333,4,"Game, The (1997)"
622,386,3,Addams Family Values (1993)
822,539,2,Mouse Hunt (1997)
707,614,2,Giant (1956)
551,559,5,Interview with the Vampire (1994)
422,717,3,"Juror, The (1996)"
758,23,4,Taxi Driver (1976)
709,472,4,Dragonheart (1996)
76,203,4,Unforgiven (1992)
102,241,3,"Last of the Mohicans, The (1992)"
407,659,5,Arsenic and Old Lace (1944)
344,64,5,"Shawshank Redemption, The (1994)"
393,195,3,"Terminator, The (1984)"
799,286,5,"English Patient, The (1996)"
576,763,3,Happy Gilmore (1996)
909,529,3,My Life as a Dog (Mitt liv som hund) (1985)
839,121,3,Independence Day (ID4) (1996)
486,919,3,"City of Lost Children, The (1995)"
798,417,3,"Parent Trap, The (1961)"
627,52,3,"Madness of King George, The (1994)"
854,924,4,White Squall (1996)
943,581,4,Kalifornia (1993)
777,127,1,"Godfather, The (1972)"
923,322,4,Murder at 1600 (1997)
534,291,4,Absolute Power (1997)
484,1016,4,Con Air (1997)
886,20,2,Angels and Insects (1995)
846,188,3,Full Metal Jacket (1987)
915,321,3,Mother (1996)
25,527,4,Gandhi (1982)
620,755,5,Jumanji (1995)
634,248,4,Grosse Pointe Blank (1997)
495,576,3,Cliffhanger (1993)
556,324,4,Lost Highway (1997)
846,640,1,"Cook the Thief His Wife & Her Lover, The (1989)"
156,480,5,North by Northwest (1959)
851,347,5,Wag the Dog (1997)
71,153,4,"Fish Called Wanda, A (1988)"
838,71,3,"Lion King, The (1994)"
813,892,1,Flubber (1997)
717,303,4,Ulee's Gold (1997)
790,393,2,Mrs. Doubtfire (1993)
537,568,2,Speed (1994)
843,206,3,Akira (1988)
935,1016,4,Con Air (1997)
579,234,3,Jaws (1975)
747,175,4,Brazil (1985)
18,493,5,"Thin Man, The (1934)"
843,157,2,Platoon (1986)
932,550,2,Die Hard: With a Vengeance (1995)
804,366,4,Dangerous Minds (1995)
655,1266,3,Bread and Chocolate (Pane e cioccolata) (1973)
542,321,4,Mother (1996)
801,328,5,Conspiracy Theory (1997)
881,99,3,Snow White and the Seven Dwarfs (1937)
932,211,5,M*A*S*H (1970)
514,157,4,Platoon (1986)
630,9,2,Dead Man Walking (1995)
698,300,4,Air Force One (1997)
75,833,2,Bulletproof (1996)
887,140,5,Homeward Bound: The Incredible Journey (1993)
293,451,3,Grease (1978)
853,286,3,"English Patient, The (1996)"
655,584,3,"Secret Garden, The (1993)"
691,178,5,12 Angry Men (1957)
887,828,3,Alaska (1996)
284,319,3,Everyone Says I Love You (1996)
366,17,5,From Dusk Till Dawn (1996)
735,515,4,"Boot, Das (1981)"
600,947,4,"Big Blue, The (Grand bleu, Le) (1988)"
790,73,4,Maverick (1994)
795,419,3,Mary Poppins (1964)
805,1098,3,Flirting With Disaster (1996)
862,436,4,"American Werewolf in London, An (1981)"
541,151,3,Willy Wonka and the Chocolate Factory (1971)
798,121,5,Independence Day (ID4) (1996)
751,751,4,Tomorrow Never Dies (1997)
776,98,4,"Silence of the Lambs, The (1991)"
338,86,4,"Remains of the Day, The (1993)"
293,51,3,Legends of the Fall (1994)
878,588,2,Beauty and the Beast (1991)
758,168,5,Monty Python and the Holy Grail (1974)
867,323,3,Dante's Peak (1997)
943,55,5,"Professional, The (1994)"
764,747,3,Benny & Joon (1993)
25,204,5,Back to the Future (1985)
559,863,5,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
833,202,4,Groundhog Day (1993)
943,54,4,Outbreak (1995)
340,480,5,North by Northwest (1959)
888,514,5,Annie Hall (1977)
825,979,4,"Trigger Effect, The (1996)"
637,815,2,One Fine Day (1996)
445,508,2,"People vs. Larry Flynt, The (1996)"
747,315,4,Apt Pupil (1998)
847,527,2,Gandhi (1982)
889,650,2,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
736,533,3,"Daytrippers, The (1996)"
887,431,3,Highlander (1986)
790,237,4,Jerry Maguire (1996)
715,746,5,Real Genius (1985)
603,22,4,Braveheart (1995)
786,285,3,Secrets & Lies (1996)
711,155,4,Dirty Dancing (1987)
648,781,4,French Kiss (1995)
388,276,2,Leaving Las Vegas (1995)
795,234,4,Jaws (1975)
704,492,5,East of Eden (1955)
417,111,3,"Truth About Cats & Dogs, The (1996)"
60,175,5,Brazil (1985)
28,567,4,Wes Craven's New Nightmare (1994)
548,546,4,Broken Arrow (1996)
334,11,4,Seven (Se7en) (1995)
532,426,5,"Transformers: The Movie, The (1986)"
812,292,3,Rosewood (1997)
908,963,4,Some Folks Call It a Sling Blade (1993)
745,483,1,Casablanca (1942)
782,289,3,Evita (1996)
397,343,2,Alien: Resurrection (1997)
642,673,2,Cape Fear (1962)
848,181,5,Return of the Jedi (1983)
290,472,4,Dragonheart (1996)
852,969,5,Winnie the Pooh and the Blustery Day (1968)
181,1061,2,"Evening Star, The (1996)"
940,521,4,"Deer Hunter, The (1978)"
331,31,2,Crimson Tide (1995)
920,302,4,L.A. Confidential (1997)
653,684,5,In the Line of Fire (1993)
327,28,3,Apollo 13 (1995)
299,10,5,Richard III (1995)
863,327,5,Cop Land (1997)
595,274,3,Sabrina (1995)
850,568,5,Speed (1994)
645,64,3,"Shawshank Redemption, The (1994)"
846,697,5,"Basketball Diaries, The (1995)"
653,1139,3,Hackers (1995)
553,1,3,Toy Story (1995)
580,121,4,Independence Day (ID4) (1996)
614,276,4,Leaving Las Vegas (1995)
872,274,3,Sabrina (1995)
562,204,1,Back to the Future (1985)
766,481,4,"Apartment, The (1960)"
786,181,4,Return of the Jedi (1983)
805,22,1,Braveheart (1995)
584,222,4,Star Trek: First Contact (1996)
854,1134,3,Get on the Bus (1996)
896,508,2,"People vs. Larry Flynt, The (1996)"
825,825,4,"Arrival, The (1996)"
268,172,5,"Empire Strikes Back, The (1980)"
823,356,3,"Client, The (1994)"
844,70,4,Four Weddings and a Funeral (1994)
911,483,3,Casablanca (1942)
756,96,4,Terminator 2: Judgment Day (1991)
601,416,3,Old Yeller (1957)
506,48,2,Hoop Dreams (1994)
756,755,3,Jumanji (1995)
465,98,4,"Silence of the Lambs, The (1991)"
727,65,2,What's Eating Gilbert Grape (1993)
738,118,3,Twister (1996)
94,245,1,"Devil's Own, The (1997)"
737,475,4,Trainspotting (1996)
815,615,2,"39 Steps, The (1935)"
874,325,2,Crash (1996)
256,216,5,When Harry Met Sally... (1989)
892,153,5,"Fish Called Wanda, A (1988)"
770,475,5,Trainspotting (1996)
566,20,4,Angels and Insects (1995)
749,191,4,Amadeus (1984)
860,49,2,I.Q. (1994)
276,95,5,Aladdin (1992)
843,380,3,Star Trek: Generations (1994)
44,172,4,"Empire Strikes Back, The (1980)"
269,441,1,"Amityville Horror, The (1979)"
806,403,4,Batman (1989)
850,22,5,Braveheart (1995)
78,476,3,"First Wives Club, The (1996)"
758,896,5,"Sweet Hereafter, The (1997)"
458,475,4,Trainspotting (1996)
833,1029,1,Jury Duty (1995)
854,64,5,"Shawshank Redemption, The (1994)"
655,638,4,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
848,509,4,My Left Foot (1989)
7,664,3,"Paris, Texas (1984)"
933,765,1,Boomerang (1992)
476,384,4,Naked Gun 33 1/3: The Final Insult (1994)
249,302,4,L.A. Confidential (1997)
833,233,2,Under Siege (1992)
655,480,4,North by Northwest (1959)
751,385,4,True Lies (1994)
182,1,4,Toy Story (1995)
539,531,4,Shine (1996)
336,1094,1,"Thin Line Between Love and Hate, A (1996)"
7,11,3,Seven (Se7en) (1995)
56,930,3,Chain Reaction (1996)
828,322,3,Murder at 1600 (1997)
751,55,4,"Professional, The (1994)"
677,539,3,Mouse Hunt (1997)
773,386,3,Addams Family Values (1993)
896,121,3,Independence Day (ID4) (1996)
868,217,2,Bram Stoker's Dracula (1992)
889,866,4,Michael (1996)
905,742,4,Ransom (1996)
586,265,5,"Hunt for Red October, The (1990)"
436,264,2,Mimic (1997)
360,193,5,"Right Stuff, The (1983)"
464,288,4,Scream (1996)
896,1437,1,House Party 3 (1994)
705,71,5,"Lion King, The (1994)"
826,309,4,Deceiver (1997)
795,7,5,Twelve Monkeys (1995)
666,293,3,Donnie Brasco (1997)
916,70,4,Four Weddings and a Funeral (1994)
865,21,2,Muppet Treasure Island (1996)
621,233,3,Under Siege (1992)
892,132,5,"Wizard of Oz, The (1939)"
194,710,3,Better Off Dead... (1985)
345,412,3,"Very Brady Sequel, A (1996)"
624,329,3,Desperate Measures (1998)
933,161,2,Top Gun (1986)
545,205,4,Patton (1970)
749,1185,4,In the Army Now (1994)
711,955,1,Before Sunrise (1995)
425,1013,1,Anaconda (1997)
712,843,3,"Shaggy Dog, The (1959)"
426,404,3,Pinocchio (1940)
919,140,5,Homeward Bound: The Incredible Journey (1993)
508,175,4,Brazil (1985)
942,50,5,Star Wars (1977)
79,275,4,Sense and Sensibility (1995)
766,186,3,"Blues Brothers, The (1980)"
875,174,5,Raiders of the Lost Ark (1981)
537,107,3,Moll Flanders (1996)
648,769,1,Congo (1995)
854,484,3,"Maltese Falcon, The (1941)"
576,324,2,Lost Highway (1997)
425,96,4,Terminator 2: Judgment Day (1991)
343,387,4,"Age of Innocence, The (1993)"
648,47,2,Ed Wood (1994)
551,380,3,Star Trek: Generations (1994)
899,31,3,Crimson Tide (1995)
907,318,5,Schindler's List (1993)
881,357,5,One Flew Over the Cuckoo's Nest (1975)
896,808,3,"Program, The (1993)"
859,15,4,Mr. Holland's Opus (1995)
908,423,4,E.T. the Extra-Terrestrial (1982)
627,271,5,Starship Troopers (1997)
846,468,4,Rudy (1993)
198,367,3,Clueless (1995)
756,195,3,"Terminator, The (1984)"
712,191,3,Amadeus (1984)
727,179,3,"Clockwork Orange, A (1971)"
721,880,3,Soul Food (1997)
537,723,2,Boys on the Side (1995)
868,746,2,Real Genius (1985)
536,209,2,This Is Spinal Tap (1984)
870,56,5,Pulp Fiction (1994)
541,655,4,Stand by Me (1986)
688,309,5,Deceiver (1997)
870,174,5,Raiders of the Lost Ark (1981)
416,510,4,"Magnificent Seven, The (1954)"
453,56,5,Pulp Fiction (1994)
63,262,4,In the Company of Men (1997)
831,741,2,"Last Supper, The (1995)"
579,692,4,"American President, The (1995)"
7,632,5,Sophie's Choice (1982)
629,392,4,"Man Without a Face, The (1993)"
881,63,4,"Santa Clause, The (1994)"
900,318,4,Schindler's List (1993)
690,153,5,"Fish Called Wanda, A (1988)"
815,684,4,In the Line of Fire (1993)
906,125,4,Phenomenon (1996)
181,130,1,Kansas City (1996)
548,316,4,As Good As It Gets (1997)
896,476,2,"First Wives Club, The (1996)"
624,246,4,Chasing Amy (1997)
725,301,4,In & Out (1997)
393,332,4,Kiss the Girls (1997)
776,525,2,"Big Sleep, The (1946)"
222,90,2,So I Married an Axe Murderer (1993)
643,1016,3,Con Air (1997)
846,485,5,My Fair Lady (1964)
909,14,4,"Postino, Il (1994)"
